"internal_id","Award ID","Recipient Name","Period of Performance Start Date","Period of Performance Current End Date","Award Amount","Description","Awarding Agency","Awarding Sub Agency","awarding_agency_id","agency_slug","generated_internal_id","search_company"
276750111,"0952","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,469.82,"R0I0040  S10-0020  DETROIT DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0952_9700_W91WMC07D0001_9700","Lockheed Martin"
276749554,"0951","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,18457.5,"R0I0040  S10-0107  CEFC MOVE","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0951_9700_W91WMC07D0001_9700","Lockheed Martin"
276748987,"0950","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,318.21,"R0I0040  S10-0130  NEW ORLEANS DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0950_9700_W91WMC07D0001_9700","Lockheed Martin"
276748407,"094Z","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,14040,"4509396762!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_094Z_9700_SPM54006DBP01_9700","Lockheed Martin"
276748313,"094Y","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,14040,"4509396854!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_094Y_9700_SPM54006DBP01_9700","Lockheed Martin"
276748234,"094X","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,14040,"4509396746!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_094X_9700_SPM54006DBP01_9700","Lockheed Martin"
276748160,"094W","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,2723,"4509396838!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_094W_9700_SPM54006DBP01_9700","Lockheed Martin"
276748011,"094U","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,2686,"4509396807!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_094U_9700_SPM54006DBP01_9700","Lockheed Martin"
276747551,"094R","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,3345,"4509396777!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_094R_9700_SPM54006DBP01_9700","Lockheed Martin"
276747473,"094Q","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,3278,"4509396732!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_094Q_9700_SPM54006DBP01_9700","Lockheed Martin"
276747390,"094P","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,3831,"4509396766!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_094P_9700_SPM54006DBP01_9700","Lockheed Martin"
276746754,"094G","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,3006,"4509396817!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_094G_9700_SPM54006DBP01_9700","Lockheed Martin"
276746253,"094C","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,9500,"4509396739!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_094C_9700_SPM54006DBP01_9700","Lockheed Martin"
276746089,"094B","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,3878,"4509396770!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_094B_9700_SPM54006DBP01_9700","Lockheed Martin"
276745709,"0949","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,1294.84,"R0I0040  S10-0139  PITTSBURGH DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0949_9700_W91WMC07D0001_9700","Lockheed Martin"
276745147,"0948","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,1332.28,"R0I0040  S10-0070  ALASKA DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0948_9700_W91WMC07D0001_9700","Lockheed Martin"
276744590,"0947","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,1332.28,"R0I0040  S10-0131  HUNSTVILLE DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0947_9700_W91WMC07D0001_9700","Lockheed Martin"
276744030,"0946","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,15652.72,"R0I0040  S10-0008  NEW YORK DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0946_9700_W91WMC07D0001_9700","Lockheed Martin"
276743492,"0946","LOCKHEED MARTIN CORP",NA,NA,905783.78,"200409!043567!1700!BZ006 !NAVAL SEA SYSTEMS COMMAND       !N0002498D5202  !A!N! !N!0946         !      !20040602!20050930!078669280!078669280!834951691!N!LOCKHEED MARTIN CORPORATION   !3333 PILOT KNOB RD        !EAGAN               !MN!55121!58000!123!27!ST. PAUL            !RAMSEY                !MINNESOTA !+000000906881!Y!N!000000000000!5998!ELECTRICAL & ELCT BOARDS, CARDS & ASSCTED HRDWRE  !A7 !ELECTRONICS AND COMMUNICATION EQUIP !000 !*                             !423690!E! !5!A!S! ! !C!20050716!B! ! !B! !A!U!J!2!002!C!  !A!Y!A! !  !N!C!N! ! ! !C!C!A!A!00 !A!C!N! ! ! ! !    !      !0001! !","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_0946_9700_N0002498D5202_9700","Lockheed Martin"
276743445,"0945","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,636.42,"R0I0040  S10-0132  HUNTSVILLE DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0945_9700_W91WMC07D0001_9700","Lockheed Martin"
276742888,"0944","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,2982.13,"R0I0040  S10-0147  NASHVILLE DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0944_9700_W91WMC07D0001_9700","Lockheed Martin"
276742339,"0943","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,3683.18,"R0I0040  S10-0205  KANSAS CITY DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0943_9700_W91WMC07D0001_9700","Lockheed Martin"
276741784,"0942","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,60273.34,"R0I0040  S09-0759  SACRAMENTO DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0942_9700_W91WMC07D0001_9700","Lockheed Martin"
276741231,"0941","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,836.08,"R0I0040  S10-0201 ALASKA DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0941_9700_W91WMC07D0001_9700","Lockheed Martin"
276740650,"0940","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,10670.27,"R0I0040  S10-0175 KANSAS CITY DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0940_9700_W91WMC07D0001_9700","Lockheed Martin"
276739604,"093T","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,8155,"4509396842!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_093T_9700_SPM54006DBP01_9700","Lockheed Martin"
276739518,"093S","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,3989,"4509396707!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_093S_9700_SPM54006DBP01_9700","Lockheed Martin"
276739192,"093N","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,8964,"4509396862!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_093N_9700_SPM54006DBP01_9700","Lockheed Martin"
276739105,"093M","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,5381,"4509378534!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_093M_9700_SPM54006DBP01_9700","Lockheed Martin"
276739021,"093L","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,4376,"4509378533!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_093L_9700_SPM54006DBP01_9700","Lockheed Martin"
276738930,"093K","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,5032,"4509378532!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_093K_9700_SPM54006DBP01_9700","Lockheed Martin"
276738771,"093H","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,3794,"4509390775!HILL HOURLY RATE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_093H_9700_SPM54006DBP01_9700","Lockheed Martin"
276738597,"093F","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,3367,"4509390763!HILL HOURLY RATE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_093F_9700_SPM54006DBP01_9700","Lockheed Martin"
276738400,"093D","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,3474,"4509390788!HILL HOURLY RATE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_093D_9700_SPM54006DBP01_9700","Lockheed Martin"
276738150,"093B","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,2715,"4509390755!HILL HOURLY RATE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_093B_9700_SPM54006DBP01_9700","Lockheed Martin"
276737840,"0939","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,201909.1,"R0I0040  S10-0185  KANSAS CITY DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0939_9700_W91WMC07D0001_9700","Lockheed Martin"
276737291,"0938","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,3683.18,"R0I0040  S10-0054   KANSAS CITY DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0938_9700_W91WMC07D0001_9700","Lockheed Martin"
276736743,"0937","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,498.65,"R0I0040  S10-0156  KANSAS CITY DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0937_9700_W91WMC07D0001_9700","Lockheed Martin"
276736170,"0936","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,10984.41,"R0I0040  S10-0144  NASHVILLE DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0936_9700_W91WMC07D0001_9700","Lockheed Martin"
276735518,"0935","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,24735.46,"R0I0040  S10-0167 JACKSONVILLE DISTICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0935_9700_W91WMC07D0001_9700","Lockheed Martin"
276734959,"0934","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,36092.36,"R0I0040  S10-0019  HUNTINGTON DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0934_9700_W91WMC07D0001_9700","Lockheed Martin"
276734438,"0934","LOCKHEED MARTIN CORP",NA,NA,9824311.16,"200408!043307!1700!BZ006 !NAVAL SEA SYSTEMS COMMAND       !N0002498D5202  !A!N! !N!0934         !      !20040519!20050930!078669280!078669280!834951691!N!LOCKHEED MARTIN CORPORATION   !3333 PILOT KNOB RD        !EAGAN               !MN!55121!58000!123!27!ST. PAUL            !RAMSEY                !MINNESOTA !+000004045000!N!N!000000000000!5998!ELECTRICAL & ELCT BOARDS, CARDS & ASSCTED HRDWRE  !A7 !ELECTRONICS AND COMMUNICATION EQUIP !000 !*                             !423690!E! !5!A!S! ! !C!20050716!B! ! !B! !A!U!J!2!002!C!  !A!Y!A! !  !N!C!N! ! ! !C!C!A!A!000!A!C!N! ! ! ! !    !      !0001! !","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_0934_9700_N0002498D5202_9700","Lockheed Martin"
276734396,"0933","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,1451.74,"R0I0040  S10-0057  NEW ORLEANS DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0933_9700_W91WMC07D0001_9700","Lockheed Martin"
276733814,"0932","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,2013.55,"R0I0040  S10-0095  HAWAII DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0932_9700_W91WMC07D0001_9700","Lockheed Martin"
276733263,"0931","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,2605.12,"R0I0040  S10-0047 NEW ORLEANS DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0931_9700_W91WMC07D0001_9700","Lockheed Martin"
276732708,"0931","LOCKHEED MARTIN CORP",NA,NA,59373.48,"200409!043675!1700!BZ006 !NAVAL SEA SYSTEMS COMMAND       !N0002498D5202  !A!N! !N!0931         !      !20040607!20050930!078669280!078669280!834951691!N!LOCKHEED MARTIN CORPORATION   !3333 PILOT KNOB RD        !EAGAN               !MN!55121!58000!123!27!ST. PAUL            !RAMSEY                !MINNESOTA !+000000060000!N!N!000000000000!5998!ELECTRICAL & ELCT BOARDS, CARDS & ASSCTED HRDWRE  !A7 !ELECTRONICS AND COMMUNICATION EQUIP !000 !*                             !423690!E! !5!A!S! ! !C!20050716!B! ! !B! !A!U!J!2!002!C!  !A!Y!A! !  !N!C!N! ! ! !C!C!A!A!000!A!C!N! ! ! ! !    !      !0001! !","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_0931_9700_N0002498D5202_9700","Lockheed Martin"
276732663,"0930","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,15477.24,"R0I0040  S10-0100   PITTSBURGH DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0930_9700_W91WMC07D0001_9700","Lockheed Martin"
276731775,"092W","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,9054,"4509390751!TINKER HOURLY RATE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_092W_9700_SPM54006DBP01_9700","Lockheed Martin"
276731398,"092R","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,14467,"4509390740!TINKER HOURLY RATE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_092R_9700_SPM54006DBP01_9700","Lockheed Martin"
276731237,"092P","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,12288,"4509377200!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_092P_9700_SPM54006DBP01_9700","Lockheed Martin"
276731154,"092N","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,69177,"4509377195!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_092N_9700_SPM54006DBP01_9700","Lockheed Martin"
276731079,"092M","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,15793,"4509377264!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_092M_9700_SPM54006DBP01_9700","Lockheed Martin"
276730837,"092J","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,3033,"4509377273!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_092J_9700_SPM54006DBP01_9700","Lockheed Martin"
276730666,"092G","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,20752,"4509377234!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_092G_9700_SPM54006DBP01_9700","Lockheed Martin"
276730582,"092F","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,12860,"4509377275!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_092F_9700_SPM54006DBP01_9700","Lockheed Martin"
276730487,"092E","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,5686,"4509377237!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_092E_9700_SPM54006DBP01_9700","Lockheed Martin"
276730394,"092D","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,66440,"4509377231!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_092D_9700_SPM54006DBP01_9700","Lockheed Martin"
276730282,"092C","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,2600,"4509377270!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_092C_9700_SPM54006DBP01_9700","Lockheed Martin"
276730160,"092B","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,5717,"4509377201!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_092B_9700_SPM54006DBP01_9700","Lockheed Martin"
276730026,"092A","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,3186,"4509377221!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_092A_9700_SPM54006DBP01_9700","Lockheed Martin"
276729874,"0929","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,11462.69,"R0I0040  S10-0056  NEW ORLEANS DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0929_9700_W91WMC07D0001_9700","Lockheed Martin"
276729296,"0928","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,367.24,"R0I0040  S10-0177  NEW ORLEANS DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0928_9700_W91WMC07D0001_9700","Lockheed Martin"
276728716,"0927","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,65388.7,"R0I0040  S09-0153, PORTLAND DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0927_9700_W91WMC07D0001_9700","Lockheed Martin"
276728132,"0926","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,3994.55,"R0I0040  S10-0149  NEW YORK DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0926_9700_W91WMC07D0001_9700","Lockheed Martin"
276727551,"0925","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,1332.28,"R0I0040  S10-0152  VICKSBURG DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0925_9700_W91WMC07D0001_9700","Lockheed Martin"
276727023,"0925","LOCKHEED MARTIN CORP",NA,NA,269395.12,"200408!043582!1700!BZ006 !NAVAL SEA SYSTEMS COMMAND       !N0002498D5202  !A!N! !N!0925         !      !20040526!20050930!078669280!078669280!834951691!N!LOCKHEED MARTIN CORPORATION   !3333 PILOT KNOB RD        !EAGAN               !MN!55121!58000!123!27!ST. PAUL            !RAMSEY                !MINNESOTA !+000000300000!N!N!000000000000!5998!ELECTRICAL & ELCT BOARDS, CARDS & ASSCTED HRDWRE  !A7 !ELECTRONICS AND COMMUNICATION EQUIP !000 !*                             !423690!E! !5!A!S! ! !C!20050716!B! ! !B! !A!U!J!2!002!C!  !A!Y!A! !  !N!C!N! ! ! !C!C!A!A!000!A!C!N! ! ! ! !    !      !0001! !","Department of Defense","Defense Contract Management Agency",1173,"department-of-defense","CONT_AWD_0925_9700_N0002498D5202_9700","Lockheed Martin"
276726967,"0924","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,9836.73,"R0I0040  S10-0067  NASHVILLE DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0924_9700_W91WMC07D0001_9700","Lockheed Martin"
276726378,"0923","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,91432.89,"R0I0040  S10-0182  HQ USACE","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0923_9700_W91WMC07D0001_9700","Lockheed Martin"
276725790,"0922","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,175.43,"R0I0040  S10-0039  NASHVILLE DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0922_9700_W91WMC07D0001_9700","Lockheed Martin"
276725200,"0921","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,1710.39,"R0I0040  S10-0165  MEMPHIS DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0921_9700_W91WMC07D0001_9700","Lockheed Martin"
276724607,"0920","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,41922.44,"R0I0040  S10-0028  KANSAS CITY DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0920_9700_W91WMC07D0001_9700","Lockheed Martin"
276723755,"091Y","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,18762,"4509377299!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091Y_9700_SPM54006DBP01_9700","Lockheed Martin"
276723594,"091W","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,25092,"4509377280!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091W_9700_SPM54006DBP01_9700","Lockheed Martin"
276723334,"091U","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,19272,"4509377301!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091U_9700_SPM54006DBP01_9700","Lockheed Martin"
276722334,"091R","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,25007,"4509377204!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091R_9700_SPM54006DBP01_9700","Lockheed Martin"
276722173,"091P","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,4921,"4509377258!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091P_9700_SPM54006DBP01_9700","Lockheed Martin"
276722090,"091N","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,6061,"4509377292!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091N_9700_SPM54006DBP01_9700","Lockheed Martin"
276722006,"091M","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,6970,"4509377285!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091M_9700_SPM54006DBP01_9700","Lockheed Martin"
276721926,"091L","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,3675,"4509377262!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091L_9700_SPM54006DBP01_9700","Lockheed Martin"
276721840,"091K","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,6970,"4509377206!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091K_9700_SPM54006DBP01_9700","Lockheed Martin"
276721758,"091J","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,6970,"4509377276!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091J_9700_SPM54006DBP01_9700","Lockheed Martin"
276721676,"091H","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,6970,"4509377247!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091H_9700_SPM54006DBP01_9700","Lockheed Martin"
276721457,"091G","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,6970,"4509377214!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091G_9700_SPM54006DBP01_9700","Lockheed Martin"
276721369,"091F","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,6970,"4509377294!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091F_9700_SPM54006DBP01_9700","Lockheed Martin"
276721277,"091E","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,6970,"4509377288!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091E_9700_SPM54006DBP01_9700","Lockheed Martin"
276721181,"091D","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,6970,"4509377287!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091D_9700_SPM54006DBP01_9700","Lockheed Martin"
276721068,"091C","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,6970,"4509377278!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091C_9700_SPM54006DBP01_9700","Lockheed Martin"
276720939,"091B","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,6970,"4509377217!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091B_9700_SPM54006DBP01_9700","Lockheed Martin"
276720797,"091A","LOCKHEED MARTIN AERONAUTICS SERVICE-INTERNATIONAL",NA,NA,39930,"4509377290!FSC 5320 IST - PHIL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_091A_9700_SPM54006DBP01_9700","Lockheed Martin"
276720632,"0919","LOCKHEED MARTIN INTEGRATED SYSTEMS, LLC",NA,NA,3683.18,"R0I0040  S10-0029  KANSAS CITY DISTRICT","Department of Defense","Department of the Army",1173,"department-of-defense","CONT_AWD_0919_9700_W91WMC07D0001_9700","Lockheed Martin"
